OBJECTID	TARGET_FID	LON	LAT	MAX_MMI
5682	4489	-117.1607473	35.39675021	7.0
5683	4116	-119.4065355	35.17676988	7.0
5684	14291	-122.3709759	41.37578799	3.8
5685	11846	-123.1794597	39.94483687	5.7
5686	4592	-118.3285572	35.46994406	6.5
5687	1145	-115.3641167	33.24545522	3.3
5688	679	-115.5437798	32.94442438	8.8
5689	3071	-119.496367	34.51325422	6.4
5690	3687	-116.262432	34.88253456	6.6
5691	5385	-120.0353562	35.98043408	4.5
5692	14420	-121.2031661	41.44316177	2.9
5693	1465	-117.8401007	33.50510049	4.6
5694	2891	-114.8251276	34.36508134	
5695	6433	-119.6760301	36.63195482	6.6
5696	7028	-118.3285572	36.99155291	8.5
5697	1595	-116.6217581	33.54545285	5.8
5698	8400	-120.1251877	37.84767304	3.6
5699	4847	-116.262432	35.61613202	6.5
5700	3452	-116.5319266	34.73502021	6.4
5701	2282	-117.4302419	33.99350188	6.4
5702	4465	-119.316704	35.39675021	5.5
5703	2067	-115.9031059	33.84441261	3.7
5704	5061	-117.8793995	35.76205328	9.1
5705	3761	-120.0353562	34.95619266	4.5
5706	4346	-119.5861986	35.32348985	5.8
5707	6464	-116.8912527	36.63195482	6.7
5708	1959	-115.1844537	33.76977022	2.9
5709	4467	-119.1370409	35.39675021	6.2
5710	8272	-121.2031661	37.77670394	5.5
5711	11385	-122.9099651	39.6688006	5.3
5712	10943	-120.9336715	39.39165705	4.7
5713	12212	-121.5624922	40.15113624	4.0
5714	13478	-122.4608075	40.90221672	3.2
5715	8964	-121.5624922	38.20149409	5.7
5716	1602	-115.9929374	33.54545285	4.1
5717	8050	-120.3048508	37.63456121	5.6
5718	6226	-117.4302419	36.48764317	7.0
5719	10467	-122.0116498	39.11340829	4.4
5720	3474	-114.5602748	34.73117813	4.8
5721	1214	-119.5808511	33.3041336	
5722	1098	-119.5838661	33.24708958	
5723	2881	-115.7234428	34.36508134	3.2
5724	7258	-118.5082202	37.13491868	7.9
5725	11630	-121.7421552	39.80695727	4.4
5726	3882	-119.5861986	35.02978462	5.1
5727	11723	-123.8082804	39.87593172	8.3
5728	8506	-121.023503	37.9185739	5.5
5729	14662	-120.3048508	41.57769967	2.5
5730	1725	-115.3641167	33.62029027	3.2
5731	5266	-120.3048508	35.90770736	4.5
5732	14078	-120.6641769	41.24083088	3.3
5733	785	-116.4420951	33.0197787	4.5
5734	9440	-120.4845138	38.48331914	4.7
5735	3105	-116.4420951	34.51325422	5.9
5736	1259	-115.5437798	33.32055167	4.3
5737	13967	-120.2150193	41.17324759	2.8
5738	4939	-118.4183887	35.68912602	6.2
5739	8160	-120.84384	37.70566666	4.9
5740	14761	-121.8319868	41.64486375	3.4
5741	8522	-119.5861986	37.9185739	4.6
5742	8048	-120.4845138	37.63456121	6.2
5743	7470	-120.3048508	37.27801331	4.9
5744	4512	-115.119905	35.37554863	2.5
5745	5264	-120.4845138	35.90770736	4.4
5746	8603	-122.7303021	37.98940647	8.6
5747	11514	-121.7421552	39.73791355	4.8
5748	4689	-120.0353562	35.54307135	4.4
5749	11171	-121.2929976	39.53036711	4.5
5750	3337	-116.4420951	34.66116407	6.2
5751	14621	-123.9879435	41.57769967	4.8
5752	14867	-122.7303021	41.71195789	3.8
5753	3100	-116.8912527	34.51325422	7.0
5754	4457	-120.0353562	35.39675021	4.3
5755	14398	-123.1794597	41.44316177	4.2
5756	8872	-119.4065355	38.13086661	4.0
5757	2618	-118.5082202	34.21664596	8.1
5758	7373	-118.5980518	37.20649991	7.5
5759	7352	-120.4845138	37.20649991	4.6
5760	13840	-121.2031661	41.10559451	3.0
5761	2188	-115.4539483	33.91898986	3.1
5762	5076	-116.5319266	35.76205328	6.6
5763	4344	-119.7658616	35.32348985	4.6
5764	2770	-115.2742852	34.29089643	2.8
5765	1816	-117.6099049	33.69506275	5.4
5766	10951	-120.2150193	39.39165705	3.9
5767	13735	-120.2150193	41.03787166	2.8
5768	5507	-119.496367	36.05309384	5.8
5769	3569	-116.4420951	34.80881039	6.6
5770	11959	-123.4489543	40.01367269	6.7
5771	12327	-121.6523237	40.2197639	4.0
5772	4389	-115.7234428	35.32348985	6.2
5773	4591	-118.4183887	35.46994406	6.4
5774	6228	-117.2505788	36.48764317	6.9
5775	14290	-122.4608075	41.37578799	3.3
5776	4562	-121.0229908	35.47034948	4.3
5777	10142	-119.9458441	38.9037464	3.8
5778	983	-119.4942668	33.18768307	
5779	12906	-121.7421552	40.56186003	2.6
5780	6533	-121.1133345	36.70400952	6.2
5781	1236	-117.5932921	33.34113561	4.8
5782	4682	-120.6641769	35.54307135	5.6
5783	15119	-120.9336715	41.84593627	2.4
5784	10827	-120.9336715	39.32219839	5.0
5785	12300	-124.077775	40.2197639	8.4
5786	2632	-117.2505788	34.21664596	5.9
5787	7239	-120.2150193	37.13491868	5.8
5788	2254	-119.9455247	33.99350188	3.1
5789	10819	-121.6523237	39.32219839	4.3
5790	9102	-119.5861986	38.27205313	3.8
5791	5367	-121.6259292	35.99660311	5.1
5792	8632	-120.1251877	37.98940647	3.7
5793	4932	-119.0472094	35.68912602	6.1
5794	2874	-116.3522635	34.36508134	5.6
5795	13260	-121.2031661	40.76628298	2.8
5796	12438	-122.1014814	40.28832212	2.8
5797	1024	-115.8132744	33.17029419	3.8
5798	12807	-120.2150193	40.49357985	2.7
5799	5767	-116.9810842	36.19821225	6.8
5800	3001	-115.3641167	34.43920062	2.8
5801	9412	-122.9997966	38.48331914	8.5
5802	10339	-123.0896282	39.04367366	7.1
5803	10256	-120.1251877	38.97387013	4.0
5804	14520	-122.6404705	41.51046567	3.8
5805	5084	-115.8132744	35.76205328	6.1
5806	10106	-123.1794597	38.90399773	6.7
5807	3441	-117.5200734	34.73502021	6.2
5808	12448	-121.2031661	40.28832212	4.0
5809	662	-117.0709158	32.94442438	5.5
5810	2175	-116.6217581	33.91898986	6.8
5811	2164	-117.6099049	33.91898986	6.4
5812	12536	-123.7184489	40.35681087	6.5
5813	4820	-118.6878833	35.61613202	5.8
5814	4715	-117.6997365	35.54307135	7.4
5815	8072	-118.3285572	37.63456121	7.4
5816	6915	-118.0590626	36.91976847	8.3
5817	10237	-121.8319868	38.97387013	4.7
5818	4247	-118.0590626	35.25016306	6.3
5819	15116	-121.2031661	41.84593627	2.4
5820	14538	-121.023503	41.51046567	2.9
5821	5627	-119.1370409	36.12568658	6.3
5822	3180	-120.1251877	34.58724206	6.0
5823	3216	-116.8912527	34.58724206	6.1
5824	7961	-117.923042	37.52873859	7.5
5825	2050	-117.4302419	33.84441261	5.8
5826	329	-115.7234428	32.71797609	7.7
5827	8747	-120.2150193	38.06017072	4.3
5828	5889	-116.4420951	36.2706708	6.4
5829	8305	-118.26017	37.7582001	7.2
5830	1808	-118.3271223	33.6980862	6.5
5831	14996	-121.5624922	41.77898207	3.0
5832	7332	-122.2811444	37.20649991	7.5
5833	5544	-116.1726005	36.05309384	6.3
5834	9078	-121.7421552	38.27205313	5.3
5835	3918	-116.3522635	35.02978462	6.8
5836	2480	-120.4857621	34.12652674	
5837	675	-115.9031059	32.94442438	4.0
5838	6790	-118.8675463	36.8479164	6.8
5839	4343	-119.8556931	35.32348985	4.5
5840	4505	-115.7234428	35.39675021	6.2
5841	10946	-120.6641769	39.39165705	4.0
5842	2315	-114.4844941	34.00421807	
5843	6672	-119.0472094	36.77599673	6.3
5844	1717	-116.082769	33.62029027	4.0
5845	4712	-117.9692311	35.54307135	6.8
5846	5842	-120.6641769	36.2706708	6.3
5847	1825	-116.8014212	33.69506275	5.1
5848	10935	-121.6523237	39.39165705	4.4
5849	6318	-119.5861986	36.55983269	5.3
5850	7473	-120.0353562	37.27801331	4.2
5851	7590	-119.9455247	37.34945884	4.0
5852	5974	-119.2268724	36.34306217	6.5
5853	9310	-121.7421552	38.41296569	5.0
5854	2737	-118.2387256	34.29089643	7.9
5855	3445	-117.1607473	34.73502021	6.2
5856	446	-115.6336113	32.793523	6.3
5857	9784	-120.84384	38.69396768	6.0
5858	1467	-117.6997365	33.47055056	7.0
5859	11879	-120.2150193	39.94483687	3.8
5860	2520	-116.8912527	34.14233	5.3
5861	14170	-122.8201336	41.30834436	4.1
5862	5045	-119.316704	35.76205328	5.6
5863	13504	-120.1251877	40.90221672	2.7
5864	13124	-122.9997966	40.69821162	3.3
5865	5067	-117.3404104	35.76205328	8.5
5866	3872	-120.4845138	35.02978462	7.3
5867	5034	-120.3048508	35.76205328	4.1
5868	2294	-116.3522635	33.99350188	8.0
5869	11381	-123.2692912	39.6688006	6.7
5870	5766	-117.0709158	36.19821225	6.8
5871	5408	-117.9692311	35.98043408	8.0
5872	10468	-121.9218183	39.11340829	4.3
5873	8162	-120.6641769	37.70566666	5.3
5874	8187	-118.4183887	37.70566666	7.4
5875	8183	-118.7777148	37.70566666	6.4
5876	14987	-122.3709759	41.77898207	3.5
5877	4130	-118.1488941	35.17676988	6.3
5878	2783	-114.1439417	34.28177869	4.4
5879	14292	-122.2811444	41.37578799	4.1
5880	544	-117.2505788	32.86900579	5.5
5881	5036	-120.1251877	35.76205328	4.3
5882	3818	-114.9149591	34.95619266	
5883	4945	-117.8793995	35.68912602	7.2
5884	5158	-119.5861986	35.83491374	5.3
5885	13361	-122.550639	40.83428469	2.8
5886	10599	-120.5743454	39.18307398	3.9
5887	1604	-115.8132744	33.54545285	4.0
5888	5427	-116.262432	35.98043408	6.4
5889	13468	-123.3591228	40.90221672	3.4
5890	6549	-119.6760301	36.70400952	4.8
5891	5720	-121.2031661	36.19821225	6.1
5892	2293	-116.4420951	33.99350188	5.0
5893	3930	-115.2742852	35.02978462	2.5
5894	11393	-122.1913129	39.6688006	4.9
5895	14745	-123.2692912	41.64486375	4.1
5896	9886	-122.1014814	38.76404647	5.3
5897	5178	-117.789568	35.83491374	7.4
5898	7144	-118.3285572	37.06326967	8.5
5899	11619	-122.7303021	39.80695727	4.6
5900	4907	-121.2929976	35.68912602	4.2
5901	669	-116.4420951	32.94442438	8.0
5902	4959	-116.6217581	35.68912602	6.7
5903	11149	-123.2692912	39.53036711	6.8
5904	14655	-120.9336715	41.57769967	2.9
5905	3879	-119.8556931	35.02978462	4.7
5906	14070	-121.3828291	41.24083088	3.0
5907	15007	-120.5743454	41.77898207	2.5
5908	7498	-117.789568	37.27801331	7.6
5909	6641	-121.8319868	36.77599673	7.8
5910	3690	-115.9929374	34.88253456	6.4
5911	4105	-120.3946823	35.17676988	6.1
5912	4139	-117.3404104	35.17676988	6.8
5913	13610	-121.023503	40.97007905	3.0
5914	3192	-119.0472094	34.58724206	7.9
5915	1267	-114.8251276	33.32055167	2.8
5916	2401	-117.1607473	34.06794862	7.1
5917	13963	-120.5743454	41.17324759	3.2
5918	13960	-120.84384	41.17324759	3.2
5919	15232	-121.2031661	41.91282048	2.3
5920	5752	-118.3285572	36.19821225	7.0
5921	2546	-114.555633	34.14233	
5922	14964	-124.4052211	41.79829311	4.7
5923	10481	-120.7540084	39.11340829	4.0
5924	13479	-122.3709759	40.90221672	3.5
5925	1036	-114.7353794	33.17036362	2.8
5926	3760	-120.1251877	34.95619266	4.4
5927	1365	-116.4420951	33.39558348	4.6
5928	11622	-122.4608075	39.80695727	4.1
5929	205	-116.4420951	32.64236512	5.8
5930	530	-118.5082202	32.86900579	
5931	13690	-124.2207252	41.05497206	6.2
5932	2138	-119.9517441	33.92770518	2.9
5933	689	-114.6454645	32.94442438	
5934	4481	-117.8793995	35.39675021	6.7
5935	1497	-115.0047906	33.47055056	2.9
5936	4152	-116.1726005	35.17676988	6.6
5937	6542	-120.3048508	36.70400952	5.2
5938	6645	-121.4726607	36.77599673	6.6
5939	6529	-121.4726607	36.70400952	6.1
5940	5182	-117.4302419	35.83491374	7.1
5941	10596	-120.84384	39.18307398	4.2
5942	6640	-121.9218183	36.77599673	7.1
5943	3647	-119.8556931	34.88253456	4.9
5944	7923	-121.2929976	37.56338767	5.7
5945	8290	-119.5861986	37.77670394	5.0
5946	4383	-116.262432	35.32348985	6.6
5947	2622	-118.1488941	34.21664596	7.0
5948	14885	-121.1133345	41.71195789	2.6
5949	9547	-121.2929976	38.55360398	4.4
5950	14056	-122.6404705	41.24083088	3.4
5951	6459	-117.3404104	36.63195482	7.0
5952	5396	-119.0472094	35.98043408	6.2
5953	13715	-122.0116498	41.03787166	3.6
5954	12332	-121.2031661	40.2197639	4.1
5955	6407	-121.9942379	36.62682732	6.3
5956	6765	-121.1133345	36.8479164	6.0
5957	14877	-121.8319868	41.71195789	3.3
5958	5529	-117.5200734	36.05309384	7.1
5959	13492	-121.2031661	40.90221672	2.9
5960	5527	-117.6997365	36.05309384	7.3
5961	13028	-121.2031661	40.63007062	2.7
5962	2973	-117.8793995	34.43920062	7.2
5963	11749	-121.4726607	39.87593172	3.9
5964	11267	-123.0896282	39.59961844	6.1
5965	5483	-121.6407212	36.0566193	5.0
5966	3917	-116.4420951	35.02978462	6.9
5967	2650	-115.6336113	34.21664596	3.2
5968	13148	-120.84384	40.69821162	2.8
5969	14978	-123.1794597	41.77898207	3.8
5970	6295	-121.6523237	36.55983269	7.4
5971	5775	-116.262432	36.19821225	6.3
5972	2883	-115.5437798	34.36508134	3.0
5973	5373	-121.1133345	35.98043408	5.2
5974	532	-118.3428867	32.85767534	
5975	9214	-119.9455247	38.34254367	3.7
5976	1480	-116.5319266	33.47055056	4.7
5977	3876	-120.1251877	35.02978462	4.3
5978	12686	-120.6641769	40.42523013	3.7
5979	1371	-115.9031059	33.39558348	3.9
5980	7103	-122.0116498	37.06326967	8.7
5981	1240	-117.2505788	33.32055167	5.3
5982	5869	-118.2387256	36.2706708	7.3
5983	14389	-123.9879435	41.44316177	5.3
5984	3407	-120.5743454	34.73502021	3.5
5985	5307	-116.6217581	35.90770736	6.6
5986	13827	-122.3709759	41.10559451	3.6
5987	5976	-119.0472094	36.34306217	6.6
5988	5726	-120.6641769	36.19821225	6.5
5989	5202	-115.6638704	35.80992884	6.4
5990	3529	-120.0353562	34.80881039	4.7
5991	5154	-119.9455247	35.83491374	4.6
5992	11069	-120.0417705	39.46120873	3.7
5993	6343	-117.3404104	36.55983269	7.0
5994	6890	-120.3048508	36.91976847	4.9
5995	12201	-122.550639	40.15113624	3.7
5996	6876	-121.5624922	36.91976847	9.0
5997	15333	-122.5503956	41.97678934	2.8
5998	4380	-116.5319266	35.32348985	6.8
5999	7469	-120.3946823	37.27801331	4.9
6000	1847	-114.8251276	33.69506275	2.7
6001	15084	-124.077775	41.84593627	3.4
6002	13580	-123.7184489	40.97007905	4.8
6003	9991	-123.0896282	38.8340565	7.0
6004	8995	-118.8169096	38.17031746	5.1
6005	3542	-118.8675463	34.80881039	8.7
6006	14397	-123.2692912	41.44316177	4.3
6007	3691	-115.9031059	34.88253456	6.4
6008	10002	-122.1014814	38.8340565	5.0
6009	12092	-121.9218183	40.08243916	3.8
6010	13717	-121.8319868	41.03787166	3.4
6011	3904	-117.6099049	35.02978462	6.7
6012	5772	-116.5319266	36.19821225	6.5
6013	11051	-121.6523237	39.46104663	4.5
6014	4011	-118.4183887	35.10331038	7.5
6015	10103	-123.4489543	38.90399773	7.3
6016	893	-117.1607473	33.09506866	5.8
6017	12106	-120.6641769	40.08243916	3.9
6018	2257	-119.6760301	33.99350188	2.9
6019	3585	-115.0047906	34.80881039	2.6
6020	12078	-123.1794597	40.08243916	5.4
6021	4723	-116.9810842	35.54307135	6.9
6022	5068	-117.2505788	35.76205328	7.0
6023	10336	-123.3591228	39.04367366	7.1
6024	10133	-120.7540084	38.90399773	4.8
6025	12553	-122.1913129	40.35681087	2.5
6026	12319	-122.3709759	40.2197639	3.5
6027	7450	-122.1014814	37.27801331	8.7
6028	315	-116.9810842	32.71797609	5.6
6029	4101	-120.7540084	35.17676988	5.0
6030	8044	-120.84384	37.63456121	5.8
6031	317	-116.8014212	32.71797609	5.6
6032	3458	-115.9929374	34.73502021	6.1
6033	11531	-120.2150193	39.73791355	3.9
6034	14513	-123.2692912	41.51046567	4.3
6035	8636	-119.7658616	37.98940647	4.2
6036	3526	-120.3048508	34.80881039	4.2
6037	4679	-120.9336715	35.54307135	4.2
6038	14175	-122.3709759	41.30834436	3.5
6039	9099	-119.8556931	38.27205313	3.8
6040	3085	-118.2387256	34.51325422	8.0
6041	8279	-120.5743454	37.77670394	5.4
6042	5879	-117.3404104	36.2706708	7.0
6043	7811	-120.9336715	37.49214606	6.2
6044	5311	-116.262432	35.90770736	6.4
6045	3081	-118.5980518	34.51325422	8.1
6046	13472	-122.9997966	40.90221672	3.4
6047	2663	-114.4658014	34.21664596	
6048	11382	-123.1794597	39.6688006	6.4
6049	6120	-116.5319266	36.41538631	6.5
6050	2544	-114.735296	34.14233	
6051	11400	-121.5624922	39.6688006	4.6
6052	11839	-123.8082804	39.94483687	7.9
6053	7349	-120.7540084	37.20649991	6.2
6054	11526	-120.6641769	39.73791355	5.4
6055	325	-116.082769	32.71797609	4.1
6056	1023	-115.9031059	33.17029419	3.9
6057	8978	-120.3048508	38.20149409	4.1
6058	11513	-121.8319868	39.73791355	5.0
6059	2405	-116.8014212	34.06794862	6.0
6060	2508	-117.9692311	34.14233	6.8
6061	3355	-114.8251276	34.66116407	
6062	2873	-116.4420951	34.36508134	6.3
6063	674	-115.9929374	32.94442438	4.1
6064	1695	-118.0434255	33.63729531	4.7
6065	5151	-120.2150193	35.83491374	4.2
6066	12572	-120.4845138	40.35681087	4.0
6067	3239	-114.8251276	34.58724206	
6068	4816	-119.0472094	35.61613202	6.3
6069	12189	-123.6286173	40.15113624	6.8
6070	2947	-120.2155506	34.44793107	7.0
6071	3351	-115.1844537	34.66116407	3.6
6072	8719	-122.7303021	38.06017072	8.5
6073	1374	-115.6336113	33.39558348	3.5
6074	2136	-120.1251877	33.91898986	
6075	3432	-118.3285572	34.73502021	8.5
6076	9435	-120.9336715	38.48331914	3.9
6077	14281	-123.2692912	41.37578799	4.3
6078	5389	-119.6760301	35.98043408	5.2
6079	4911	-120.9336715	35.68912602	4.8
6080	12779	-122.7303021	40.49357985	3.1
6081	3680	-116.8912527	34.88253456	6.7
6082	8184	-118.6878833	37.70566666	6.9
6083	9561	-120.0353562	38.55360398	3.9
6084	5142	-121.023503	35.83491374	6.1
6085	13346	-123.8981119	40.83428469	6.2
6086	14177	-122.1913129	41.30834436	4.1
6087	5419	-116.9810842	35.98043408	6.8
6088	1341	-118.5865599	33.41202157	3.6
6089	15324	-123.3590845	41.97301007	3.3
6090	5750	-118.5082202	36.19821225	6.7
6091	8616	-121.5624922	37.98940647	6.8
6092	14521	-122.550639	41.51046567	3.4
6093	2637	-116.8014212	34.21664596	5.7
6094	5157	-119.6760301	35.83491374	5.1
6095	6664	-119.7658616	36.77599673	6.8
6096	4623	-115.5437798	35.46994406	6.0
6097	4501	-116.082769	35.39675021	6.4
6098	8870	-119.5861986	38.13086661	4.1
6099	10822	-121.3828291	39.32219839	3.4
6100	12654	-123.5387858	40.42523013	5.8
6101	1608	-115.4539483	33.54545285	3.3
6102	6454	-117.789568	36.63195482	7.6
6103	1850	-114.5585227	33.69668703	5.8
6104	8738	-121.023503	38.06017072	4.9
6105	8055	-119.8556931	37.63456121	4.0
6106	2283	-117.3404104	33.99350188	7.0
6107	4942	-118.1488941	35.68912602	6.9
6108	1586	-117.4302419	33.54545285	5.4
6109	3304	-119.4065355	34.66116407	6.3
6110	14407	-122.3709759	41.44316177	3.8
6111	5171	-118.4183887	35.83491374	6.1
6112	10005	-121.8319868	38.8340565	5.2
6113	3565	-116.8014212	34.80881039	6.6
6114	7721	-118.5980518	37.42083643	7.5
6115	2411	-116.262432	34.06794862	6.8
6116	6917	-117.8793995	36.91976847	7.7
6117	6324	-119.0472094	36.55983269	6.5
6118	10244	-121.2031661	38.97387013	4.0
6119	4699	-119.1370409	35.54307135	6.1
6120	7604	-118.6878833	37.34945884	7.2
6121	7571	-121.6523237	37.34945884	7.0
6122	7372	-118.6878833	37.20649991	7.2
6123	1384	-114.7417266	33.39663585	6.4
6124	8838	-122.4608075	38.13086661	6.7
6125	3545	-118.5980518	34.80881039	8.3
6126	12998	-123.8981119	40.63007062	6.8
6127	1457	-118.598046	33.47055536	3.0
6128	5737	-119.6760301	36.19821225	5.2
6129	5491	-120.9336715	36.05309384	5.6
6130	2516	-117.2505788	34.14233	7.0
6131	6301	-121.1133345	36.55983269	6.1
6132	14650	-121.3828291	41.57769967	2.8
6133	2071	-115.5437798	33.84441261	3.3
6134	6651	-120.9336715	36.77599673	5.9
6135	13262	-121.023503	40.76628298	2.8
6136	11292	-120.84384	39.59961844	4.0
6137	10099	-123.7782047	38.9148113	
6138	6692	-117.2505788	36.77599673	6.9
6139	1486	-115.9929374	33.47055056	4.0
6140	4451	-120.5743454	35.39675021	5.0
6141	2281	-117.5200734	33.99350188	6.3
6142	13594	-122.4608075	40.97007905	3.2
6143	7679	-122.3709759	37.42083643	8.0
6144	14540	-120.84384	41.51046567	3.1
6145	7822	-119.9455247	37.49214606	4.8
6146	10823	-121.2929976	39.32219839	3.6
6147	1594	-116.7115897	33.54545285	5.4
6148	1498	-114.9149591	33.47055056	2.8
6149	3454	-116.3522635	34.73502021	6.4
6150	7141	-118.5980518	37.06326967	7.6
6151	7229	-121.1133345	37.13491868	6.0
6152	4037	-116.082769	35.10331038	6.6
6153	6565	-118.2387256	36.70400952	8.7
6154	8753	-119.6760301	38.06017072	4.2
6155	3652	-119.4065355	34.88253456	5.7
6156	11263	-123.4489543	39.59961844	6.7
6157	2047	-117.6997365	33.84441261	6.8
6158	9108	-119.0472443	38.27202567	3.9
6159	5303	-116.9810842	35.90770736	6.8
6160	3335	-116.6217581	34.66116407	6.3
6161	4111	-119.8556931	35.17676988	4.6
6162	4376	-116.8912527	35.32348985	6.9
6163	11494	-123.5387858	39.73791355	6.9
6164	4584	-119.0472094	35.46994406	6.9
6165	1009	-117.1607473	33.17029419	5.2
6166	5840	-120.84384	36.2706708	5.6
6167	10028	-119.7777814	38.82265904	3.7
6168	4141	-117.1607473	35.17676988	6.9
6169	7104	-121.9218183	37.06326967	9.1
6170	9768	-122.2811444	38.69396768	6.3
6171	8880	-118.7235472	38.10210157	5.6
6172	5528	-117.6099049	36.05309384	7.2
6173	6903	-119.1370409	36.91976847	5.9
6174	4345	-119.6760301	35.32348985	4.7
6175	12076	-123.3591228	40.08243916	6.2
6176	10797	-123.6286173	39.32219839	7.5
6177	1836	-115.8132744	33.69506275	3.8
6178	7497	-117.8793995	37.27801331	7.8
6179	8378	-122.1014814	37.84767304	7.4
6180	9300	-122.6404705	38.41296569	7.4
6181	7375	-118.4183887	37.20649991	8.1
6182	4242	-118.5082202	35.25016306	6.7
6183	14394	-123.5387858	41.44316177	4.9
6184	5725	-120.7540084	36.19821225	6.2
6185	8976	-120.4845138	38.20149409	4.5
6186	12081	-122.9099651	40.08243916	4.6
6187	13235	-123.4489543	40.76628298	4.4
6188	7720	-118.6878833	37.42083643	7.1
6189	11874	-120.6641769	39.94483687	3.7
6190	3428	-118.6878833	34.73502021	9.0
6191	12079	-123.0896282	40.08243916	5.1
6192	13601	-121.8319868	40.97007905	3.3
6193	7351	-120.5743454	37.20649991	5.1
6194	1248	-116.5319266	33.32055167	4.7
6195	15201	-123.9879435	41.91282048	7.0
6196	8970	-121.023503	38.20149409	4.3
6197	3343	-115.9031059	34.66116407	5.9
6198	3656	-119.0472094	34.88253456	7.9
6199	2961	-118.9573779	34.43920062	7.5
6200	1451	-119.1008604	33.47416156	
6201	2173	-116.8014212	33.91898986	6.2
6202	3181	-120.0353562	34.58724206	7.0
6203	4353	-118.9573779	35.32348985	7.2
6204	7355	-120.2150193	37.20649991	4.4
6205	2736	-118.3285572	34.29089643	7.8
6206	3885	-119.316704	35.02978462	5.7
6207	5758	-117.789568	36.19821225	7.5
6208	1710	-116.7115897	33.62029027	4.9
6209	12677	-121.4726607	40.42523013	2.4
6210	13721	-121.4726607	41.03787166	3.1
6211	337	-115.0055955	32.72752388	3.1
6212	14891	-120.5743454	41.71195789	2.8
6213	14432	-120.1251877	41.44316177	2.4
6214	7152	-117.6099049	37.06326967	7.3
6215	12763	-124.1676065	40.49357985	7.7
6216	13691	-124.1664806	41.03870049	6.3
6217	4157	-115.7234428	35.17676988	6.3
6218	4360	-118.3285572	35.32348985	6.2
6219	14537	-121.1133345	41.51046567	2.9
6220	8387	-121.2929976	37.84767304	5.5
6221	7267	-117.6997365	37.13491868	7.4
6222	3580	-115.4539483	34.80881039	5.9
6223	318	-116.7115897	32.71797609	5.4
6224	6085	-119.6760301	36.41538631	5.5
6225	14280	-123.3591228	41.37578799	4.6
6226	14765	-121.4726607	41.64486375	2.9
6227	7026	-118.5082202	36.99155291	7.9
6228	12420	-123.7184489	40.28832212	6.8
6229	5513	-118.9573779	36.05309384	6.1
6230	799	-115.1844537	33.0197787	3.2
6231	10700	-121.9218183	39.25267069	4.5
6232	3684	-116.5319266	34.88253456	6.9
6233	7918	-121.7421552	37.56338767	6.5
6234	15109	-121.8319868	41.84593627	3.2
6235	11969	-122.550639	40.01367269	4.0
6236	15347	-121.292885	41.97173439	2.3
6237	1824	-116.8912527	33.69506275	5.2
6238	9988	-123.3591228	38.8340565	7.8
6239	2989	-116.4420951	34.43920062	5.8
6240	4456	-120.1251877	35.39675021	4.2
6241	13460	-124.077775	40.90221672	7.7
6242	3235	-115.1844537	34.58724206	2.7
6243	11293	-120.7540084	39.59961844	3.9
6244	9658	-121.7421552	38.62382017	5.3
6245	1713	-116.4420951	33.62029027	4.6
6246	9446	-119.9455247	38.48331914	3.7
6247	9320	-120.84384	38.41296569	3.8
6248	3989	-120.3946823	35.10331038	6.3
6249	4926	-119.5861986	35.68912602	5.2
6250	2946	-120.306206	34.44471162	5.3
6251	4381	-116.4420951	35.32348985	6.7
6252	13476	-122.6404705	40.90221672	2.6
6253	2529	-116.082769	34.14233	6.6
6254	4908	-121.2031661	35.68912602	6.7
6255	4374	-117.0709158	35.32348985	6.9
6256	790	-115.9929374	33.0197787	4.1
6257	10573	-122.9099651	39.18307398	7.5
6258	5716	-121.5624922	36.19821225	5.0
6259	7106	-121.7421552	37.06326967	8.2
6260	449	-115.3641167	32.793523	7.0
6261	6450	-118.1488941	36.63195482	8.9
6262	15111	-121.6523237	41.84593627	3.1
6263	13232	-123.7184489	40.76628298	5.4
6264	8153	-121.4726607	37.70566666	5.7
6265	1368	-116.1726005	33.39558348	5.8
6266	6922	-117.4302419	36.91976847	7.1
6267	13936	-122.9997966	41.17324759	4.3
6268	13825	-122.550639	41.10559451	3.1
6269	11376	-123.7184489	39.6688006	8.0
6270	13352	-123.3591228	40.83428469	3.8
6271	2174	-116.7115897	33.91898986	7.3
6272	10681	-123.6286173	39.25267069	7.7
6273	2043	-118.0590626	33.84441261	8.0
6274	8752	-119.7658616	38.06017072	4.1
6275	416	-118.3360144	32.80246503	
6276	15095	-123.0896282	41.84593627	3.6
6277	8647	-118.7777148	37.98940647	5.6
6278	3774	-118.8675463	34.95619266	7.6
6279	3455	-116.262432	34.73502021	6.3
6280	8486	-122.8074617	37.92710635	7.7
6281	11961	-123.2692912	40.01367269	6.0
6282	9646	-122.8201336	38.62382017	8.3
6283	5645	-117.5200734	36.12568658	7.1
6284	6538	-120.6641769	36.70400952	6.1
6285	6321	-119.316704	36.55983269	5.9
6286	2187	-115.5437798	33.91898986	3.2
6287	7231	-120.9336715	37.13491868	7.5
6288	14519	-122.7303021	41.51046567	4.0
6289	896	-116.8912527	33.09506866	5.0
6290	13616	-120.4845138	40.97007905	3.0
6291	3464	-115.4539483	34.73502021	2.7
6292	8395	-120.5743454	37.84767304	5.0
6293	3333	-116.8014212	34.66116407	6.3
6294	10927	-122.3709759	39.39165705	4.5
